,Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
1294,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
1295,XBT/USD,2020-01-14 00:00:00,2020-01-16 07:00:00,long,8279.0,8670.0,8764454.0,47.742443555511294,1224.1476137652694
1296,XBT/USD,2020-04-13 03:00:00,2020-04-13 10:00:00,short,6678.0,6783.0,7118593.0,-16.501188691299152,1633.6177168135407
1297,XBT/USD,2018-08-04 12:00:00,2018-08-06 01:00:00,short,7247.5,7120.0,4106381.0,10.146148371581084,628.7393693314405
1298,XBT/USD,2018-11-12 22:00:00,2018-11-16 03:00:00,short,6331.5,5567.5,3504730.0,75.95932341769381,689.8014849497937
1299,XBT/USD,2016-05-03 08:00:00,2016-05-04 11:00:00,long,446.99,445.36,37625.0,-0.308074035466086,93.66091480366906
1300,XBT/USD,2017-08-03 09:00:00,2017-08-06 11:00:00,long,2744.6,3164.8,618853.0,29.93768536260597,285.43698576370986
1301,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
1302,XBT/USD,2020-05-01 12:00:00,2020-05-01 13:00:00,long,8890.0,8766.0,10959299.0,-17.43818311212129,1702.0569656456037
1303,XBT/USD,2018-09-11 04:00:00,2018-09-11 10:00:00,long,6318.0,6248.5,3536504.0,-6.225920381068707,609.5173391556904
1304,XBT/USD,2019-04-26 02:00:00,2019-04-27 11:00:00,short,5221.0,5159.0,2537514.0,5.840915393085576,806.9487478875302
1305,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
1306,XBT/USD,2017-04-20 05:00:00,2017-04-22 10:00:00,long,1215.5,1238.0,174213.0,2.6048784912702034,161.7909917886945
1307,XBT/USD,2019-08-06 22:00:00,2019-08-06 23:00:00,short,11313.5,11496.5,7886559.0,-11.096244600210214,1098.5282796709696
1308,XBT/USD,2016-03-07 11:00:00,2016-03-08 14:00:00,long,411.03,410.41,35949.0,-0.1321256230547157,96.2597024829998
1309,XBT/USD,2018-12-06 16:00:00,2018-12-08 04:00:00,short,3603.0,3438.0,1381336.0,18.399801600275847,876.6081200751828
1310,XBT/USD,2017-03-27 09:00:00,2017-03-29 02:00:00,long,991.9,1016.25,116449.0,2.8129776404125715,155.49520504772758
1311,XBT/USD,2019-12-05 23:00:00,2019-12-06 08:00:00,long,7391.5,7308.0,8126169.0,-12.561491409328644,1229.397224600531
1312,XBT/USD,2015-12-13 15:00:00,2015-12-13 20:00:00,long,444.18000000000006,438.0,31240.0,-0.992353464009724,96.86366542636492
1313,XBT/USD,2020-03-03 17:00:00,2020-03-04 01:00:00,short,8724.0,8822.0,9982747.0,-12.711401308948863,1258.428736616304
1314,XBT/USD,2019-02-06 16:00:00,2019-02-07 09:00:00,short,3368.0,3373.0,2499681.0,-1.1001861400404718,837.7123376244078
1315,XBT/USD,2019-11-17 12:00:00,2019-11-17 23:00:00,long,8565.5,8470.5,8956663.0,-11.727571056827571,1148.02243789488
1316,XBT/USD,2016-09-11 05:00:00,2016-09-11 16:00:00,short,621.75,623.0,67939.0,-0.21924279124642224,125.7279313669532
1317,XBT/USD,2017-11-21 16:00:00,2017-11-21 18:00:00,long,8273.0,8166.0,1920053.0,-3.0410572397204985,297.1314342390353
1318,XBT/USD,2019-08-07 22:00:00,2019-08-08 05:00:00,long,11983.0,11767.0,7156439.0,-10.962747521681266,1065.5511152477338
1319,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
1320,XBT/USD,2018-07-05 18:00:00,2018-07-06 11:00:00,short,6476.0,6555.5,2992191.0,-5.6032987614801835,554.7265517903373
1321,XBT/USD,2015-12-04 17:00:00,2015-12-08 06:00:00,long,361.87,394.33,27622.0,6.28334978942477,98.46271211499732
1322,XBT/USD,2020-04-06 03:00:00,2020-04-07 21:00:00,long,6850.0,7172.5,9780793.0,64.20112793948924,1648.3883502645492
1323,XBT/USD,2017-08-26 13:00:00,2017-08-26 17:00:00,short,4279.0,4327.5,1130360.0,-2.960596056486957,293.0988855933716
1324,XBT/USD,2016-01-12 11:00:00,2016-01-14 19:00:00,short,446.25,431.87,34461.0,2.571316259386339,92.367148257161
1325,XBT/USD,2019-09-11 22:00:00,2019-09-13 17:00:00,long,10144.5,10243.5,8942538.0,8.519556170836276,1016.5124596439412
1326,XBT/USD,2016-10-18 21:00:00,2016-10-21 01:00:00,short,632.07,628.59,64892.0,0.5683786522629426,119.84946977964032
1327,XBT/USD,2016-06-25 19:00:00,2016-06-25 20:00:00,short,649.46,663.5,43985.0,-1.4331061796141524,141.87650729261685
1328,XBT/USD,2020-04-17 00:00:00,2020-04-19 11:00:00,long,7069.0,7170.0,6836260.0,13.622687937767507,1566.3616069479713
1329,XBT/USD,2018-01-08 05:00:00,2018-01-10 22:00:00,short,15923.5,14569.5,3320971.0,19.382088288685825,413.2390870855396
1330,XBT/USD,2017-03-11 01:00:00,2017-03-11 07:00:00,short,1136.01,1188.5,34360.0,-1.3358213718936427,132.24729390593006
1331,XBT/USD,2017-09-05 17:00:00,2017-09-07 07:00:00,long,4414.9,4488.4,567218.0,2.1038991521466386,272.4525169365948
1332,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
1333,XBT/USD,2019-10-14 01:00:00,2019-10-14 15:00:00,short,8289.5,8383.5,7826057.0,-10.585640864578108,1047.9784840920909
1334,XBT/USD,2019-02-18 01:00:00,2019-02-21 11:00:00,long,3642.0,3895.0,2694315.0,48.053108471343066,870.7191739927972
1335,XBT/USD,2020-02-03 20:00:00,2020-02-05 06:00:00,short,9311.5,9251.5,10187523.0,7.095582466038669,1221.3194979307982
1336,XBT/USD,2017-04-08 18:00:00,2017-04-08 23:00:00,short,1173.6,1187.0,172455.0,-1.658860129246138,164.2271148642737
1337,XBT/USD,2019-05-22 14:00:00,2019-05-22 14:00:00,short,7877.5,7970.0,5715903.0,-8.421313781010756,833.7101223348003
1338,XBT/USD,2020-04-13 22:00:00,2020-04-14 07:00:00,long,6888.5,6805.0,9190698.0,-16.371262756395208,1600.9102778145545
1339,XBT/USD,2018-02-04 12:00:00,2018-02-06 17:00:00,short,8745.5,7033.0,1317777.0,36.68996030482757,458.7126878501697
1340,XBT/USD,2016-07-24 14:00:00,2016-07-25 05:00:00,long,659.25,651.5,71830.0,-1.2961134292061391,126.79096817992105
1341,XBT/USD,2016-02-12 06:00:00,2016-02-15 17:00:00,long,380.8,402.49,30292.0,4.286822147676928,94.11357196096205
1342,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
1343,XBT/USD,2019-04-05 18:00:00,2019-04-06 07:00:00,long,5027.0,4967.0,3833302.0,-9.211306658960092,900.9251044575084
1344,XBT/USD,2020-05-19 04:00:00,2020-05-19 07:00:00,short,9522.0,9635.0,15134723.0,-18.641163865244234,1845.4751761578354
1345,XBT/USD,2019-05-08 23:00:00,2019-05-12 17:00:00,long,5939.0,6927.0,3950538.0,94.8756305534738,873.2963551440436
1346,XBT/USD,2016-01-22 03:00:00,2016-01-24 10:00:00,short,404.18,400.6,30400.0,0.6721571855685698,98.38543967838436
1347,XBT/USD,2017-01-30 15:00:00,2017-02-05 13:00:00,long,919.16,1020.14,104253.0,11.227240719914343,136.5985739331935
1348,XBT/USD,2016-05-15 17:00:00,2016-05-16 13:00:00,long,459.24000000000007,456.61,36999.0,-0.4640455452692707,91.46285355935551
1349,XBT/USD,2018-12-12 22:00:00,2018-12-13 00:00:00,long,3413.5,3373.0,2520653.0,-8.866492243112516,867.262949254983
1350,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
1351,XBT/USD,2018-07-05 18:00:00,2018-07-06 11:00:00,short,6476.0,6555.5,2992191.0,-5.6032987614801835,554.7265517903373
1352,XBT/USD,2016-02-16 18:00:00,2016-02-19 07:00:00,long,405.88,417.05,31139.0,2.054811829941133,94.29552422748282
1353,XBT/USD,2017-04-20 05:00:00,2017-04-22 10:00:00,long,1215.5,1238.0,174213.0,2.6048784912702034,161.7909917886945
1354,XBT/USD,2016-04-08 20:00:00,2016-04-09 22:00:00,short,418.33,418.21,35121.0,0.02408988325658049,92.71227781106468
1355,XBT/USD,2017-05-25 23:00:00,2017-05-26 04:00:00,short,2306.3,2462.5,74663.0,-2.053498677535444,203.29647295971364
1356,XBT/USD,2018-07-14 16:00:00,2018-07-19 02:00:00,long,6269.5,7330.0,3155601.0,72.82087223197864,638.8065607914081
1357,XBT/USD,2018-09-12 19:00:00,2018-09-16 03:00:00,long,6298.5,6488.5,3301851.0,15.350751085195364,618.7729171169321
1358,XBT/USD,2019-03-01 00:00:00,2019-03-01 13:00:00,short,3792.5,3814.5,2716624.0,-4.1313216153916565,789.6986858833432
1359,XBT/USD,2017-04-12 23:00:00,2017-04-14 07:00:00,short,1217.1,1191.8,181712.0,3.169381263021962,165.75422122471747
1360,XBT/USD,2017-05-26 17:00:00,2017-05-26 17:00:00,short,2222.0,2328.0,99209.0,-2.032965023306453,201.2635079364072
1361,XBT/USD,2018-02-24 03:00:00,2018-02-24 05:00:00,long,10417.5,10265.0,3356736.0,-4.787012561644853,466.9065725404774
1362,XBT/USD,2017-11-21 04:00:00,2017-11-21 04:00:00,short,7865.0,8032.5,1166962.0,-3.0940125036381803,306.30713885016615
1363,XBT/USD,2019-09-30 04:00:00,2019-09-30 08:00:00,short,7822.0,7922.0,7206453.0,-11.629710632386102,1151.3413558567047
1364,XBT/USD,2019-02-24 14:00:00,2019-02-25 18:00:00,short,3783.0,3852.0,1649275.0,-7.809433784359097,856.3365159487765
1365,XBT/USD,2016-12-31 16:00:00,2017-01-05 12:00:00,long,960.85,995.88,116819.0,4.276525012353068,141.56491794001025
1366,XBT/USD,2017-03-16 06:00:00,2017-03-19 16:00:00,short,1239.47,1052.42,140052.0,20.08269142504591,151.00751623795202
1367,XBT/USD,2017-07-14 14:00:00,2017-07-17 05:00:00,short,2272.6,1989.3,428491.0,26.851280041259532,247.4166245924576
1368,XBT/USD,2020-04-17 00:00:00,2020-04-19 11:00:00,long,7069.0,7170.0,6836260.0,13.622687937767507,1566.3616069479713
1369,XBT/USD,2018-02-18 09:00:00,2018-02-18 09:00:00,short,10197.0,10458.0,1934856.0,-4.735524622762906,468.81684771706483
1370,XBT/USD,2017-07-09 23:00:00,2017-07-12 14:00:00,short,2506.5,2360.5,473894.0,11.693980146429706,220.565344551198
1371,XBT/USD,2016-03-25 16:00:00,2016-03-26 14:00:00,long,416.6,414.96,35035.0,-0.33236896850864817,92.5259186468684
1372,XBT/USD,2017-09-05 17:00:00,2017-09-07 07:00:00,long,4414.9,4488.4,567218.0,2.1038991521466386,272.4525169365948
1373,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
1374,XBT/USD,2019-10-28 18:00:00,2019-10-28 20:00:00,short,9376.0,9492.0,9423587.0,-12.282843132495953,1216.001442409696
1375,XBT/USD,2018-03-06 02:00:00,2018-03-10 00:00:00,short,11263.5,9300.0,4534395.0,84.99511059846466,547.8256696364864
1376,XBT/USD,2018-06-29 22:00:00,2018-07-01 15:00:00,long,6245.5,6318.0,2467918.0,4.534421605334893,583.4527713333907
1377,XBT/USD,2017-08-29 13:00:00,2017-08-29 13:00:00,long,4643.5,4573.5,884653.0,-2.91592843727369,284.28122936767653
1378,XBT/USD,2018-02-26 04:00:00,2018-02-26 05:00:00,long,9677.5,9543.0,3186431.0,-4.640648761822692,452.97448341242585
1379,XBT/USD,2016-06-29 20:00:00,2016-07-03 08:00:00,long,642.03,670.08,73809.0,4.8123832834445714,139.64394981722128
1380,XBT/USD,2016-09-05 10:00:00,2016-09-05 20:00:00,short,601.0,608.0,65931.0,-1.2630183247219633,125.0391210945847
1381,XBT/USD,2018-12-24 01:00:00,2018-12-24 09:00:00,long,4180.5,4111.0,2570098.0,-10.393427326505877,1011.6705087793547
1382,XBT/USD,2017-01-14 11:00:00,2017-01-14 12:00:00,long,831.98,822.0,96723.0,-1.4114828174385967,138.0439383359315
1383,XBT/USD,2018-02-24 03:00:00,2018-02-24 05:00:00,long,10417.5,10265.0,3356736.0,-4.787012561644853,466.9065725404774
1384,XBT/USD,2017-07-07 06:00:00,2017-07-08 15:00:00,short,2557.0,2527.3,455938.0,2.0954375095293067,208.8713644047683
1385,XBT/USD,2019-07-22 20:00:00,2019-07-25 01:00:00,short,10320.0,10103.5,6804396.0,14.128496169298884,1073.3734915816913
1386,XBT/USD,2020-04-26 10:00:00,2020-04-26 14:00:00,long,7651.5,7567.0,11289295.0,-16.476054281894548,1612.9338771306154
1387,XBT/USD,2016-05-23 09:00:00,2016-05-31 15:00:00,long,440.36,533.63,36930.0,14.657948256903405,107.21294816991795
